record_type,source_index,task,event,phase,start,end,start_exact_decimal,end_exact_decimal,parameter_start,parameter_end,mode,relay,endpoint_semantics
interval,488,Q3-M002,10,巡航,8546.978697926688,8559.041922907307,8546.978697926688000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8559.041922907306045305842790376518504000810848209784262570042627707656702517346758802785775396297972,0.2524134496218249714299307452849054742500870667025021740406588360340429707070446192643282475644113358,0.2866801242284274731122156311731960307294905585848392624964455180619493197513128824292096280672729605,direct,,open; exact instants in boundary supplement
interval,489,Q3-M002,10,巡航,8559.041922907307,8565.061031060128,8559.041922907306045305842790376518504000810848209784262570042627707656702517346758802785775396297972,8565.061031060128000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.2866801242284274731122156311731960307294905585848392624964455180619493197513128824292096280672729605,0.3037779418374074342098244552078768974817027998235324030204489285129273048417547536016846379209466979,direct,,open; exact instants in boundary supplement
interval,490,Q3-M002,10,巡航,8565.061031060128,8588.537943604548,8565.061031060128000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8588.537943604548000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.3037779418374074342098244552078768974817027998235324030204489285129273048417547536016846379209466979,0.3704662216481424373474044104695232352564475248207002661068979719256435270803642551214903920887698168,direct,,open; exact instants in boundary supplement
interval,491,Q3-M002,10,巡航,8588.537943604548,8609.898984986068,8588.537943604548000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8609.898984986068000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.3704662216481424373474044104695232352564475248207002661068979719256435270803642551214903920887698168,0.4311441792801002289665974094827940247591128839606825714970762451572761487240502125494911914996500314,direct,,open; exact instants in boundary supplement
interval,492,Q3-M002,10,巡航,8609.898984986068,8680.199101955239,8609.898984986068000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8680.199101955239000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4311441792801002289665974094827940247591128839606825714970762451572761487240502125494911914996500314,0.6308379789778704112981598345185412848529129341934174801159832745423386822457449294219185470747874422,direct,,open; exact instants in boundary supplement
interval,493,Q3-M002,10,巡航,8680.199101955239,8705.152087383527,8680.199101955239000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8705.152087383527000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6308379789778704112981598345185412848529129341934174801159832745423386822457449294219185470747874422,0.7017191764609858151506499072487082942594567740920688100711958414631551390647336993681921557771443179,direct,,open; exact instants in boundary supplement
interval,494,Q3-M002,10,巡航,8705.152087383527,8810.158736644493,8705.152087383527000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8810.158736644493,0.7017191764609858151506499072487082942594567740920688100711958414631551390647336993681921557771443179,1,direct,,open; exact instants in boundary supplement
interval,495,Q3-M002,11,下降,8810.158736644493,8909.51418098043,8810.158736644493,8909.514180980430,0,1,direct,,open; exact instants in boundary supplement
interval,496,Q3-G1-2,1,爬升,7450.419207088513,7505.595511206351,7450.419207088513,7505.595511206351,0,1,direct,,open; exact instants in boundary supplement
interval,497,Q3-G1-2,2,巡航,7505.595511206351,7506.7066810084025,7505.595511206351,7506.706681008402500000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.002921412890080328289502758901198486264102756896141743352544424759303411752263105672369457867701044605,direct,,open; exact instants in boundary supplement
interval,498,Q3-G1-2,2,巡航,7506.7066810084025,7609.643627902021,7506.706681008402500000000000000000000000000000000000000000000000000000000000000000000000000000000000,7609.643627902021000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.002921412890080328289502758901198486264102756896141743352544424759303411752263105672369457867701044605,0.2735563086236791040261973820027983062982637751917239110718057645285571220253685794743399518069365151,direct,,open; exact instants in boundary supplement
interval,499,Q3-G1-2,2,巡航,7609.643627902021,7628.080503476145,7609.643627902021000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7628.080503476145000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.2735563086236791040261973820027983062982637751917239110718057645285571220253685794743399518069365151,0.3220293015502423185305513901330890549784994808631532052521259592993928039238042765522564835671297463,direct,,open; exact instants in boundary supplement
interval,500,Q3-G1-2,2,巡航,7628.080503476145,7630.204630770201,7628.080503476145000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7630.204630770200892121809566124773741832870553458426263407448424107202519108029745888269523059588689,0.3220293015502423185305513901330890549784994808631532052521259592993928039238042765522564835671297463,0.3276139141320182977065586294510774511180218912513610095907633837468036655323831922476227088413886625,direct,,open; exact instants in boundary supplement
interval,501,Q3-G1-2,2,巡航,7630.204630770201,7655.39519078083,7630.204630770200892121809566124773741832870553458426263407448424107202519108029745888269523059588689,7655.395190780830000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.3276139141320182977065586294510774511180218912513610095907633837468036655323831922476227088413886625,0.3938432398278070652710711486539491326946887423050943400470838957313988584829615375747118462077113541,direct,,open; exact instants in boundary supplement
interval,502,Q3-G1-2,2,巡航,7655.39519078083,7753.769488140826,7655.395190780830000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7753.769488140826000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.3938432398278070652710711486539491326946887423050943400470838957313988584829615375747118462077113541,0.6524823243579026833061483159552634128096352256382171226195787551678026127488081209208237238901106658,direct,,open; exact instants in boundary supplement
interval,503,Q3-G1-2,2,巡航,7753.769488140826,7768.866379686266,7753.769488140826000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7768.866379686266000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6524823243579026833061483159552634128096352256382171226195787551678026127488081209208237238901106658,0.6921740559722478147067900724974602651876804522986232629602063087171687472135527449712687403542768437,direct,,open; exact instants in boundary supplement
interval,504,Q3-G1-2,2,巡航,7768.866379686266,7769.1700676433575,7768.866379686266000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7769.170067643357563044229306443725063583179207910796429184988329851877763329680818878671636790313645,0.6921740559722478147067900724974602651876804522986232629602063087171687472135527449712687403542768437,0.6929724919185554470577995947969824121730698976922908510981100212000757734494308926644148797456452099,direct,,open; exact instants in boundary supplement
interval,505,Q3-G1-2,2,巡航,7769.1700676433575,7885.949074314285,7769.170067643357563044229306443725063583179207910796429184988329851877763329680818878671636790313645,7885.949074314285,0.6929724919185554470577995947969824121730698976922908510981100212000757734494308926644148797456452099,1,relay,R-003,open; exact instants in boundary supplement
interval,506,Q3-G1-2,3,下降,7885.949074314285,7902.132448888204,7885.949074314285,7902.132448888204000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.6398724085050365172714345550780442538942499213741688145038888466190551307835998418102734698715229245,relay,R-003,open; exact instants in boundary supplement
interval,507,Q3-G1-2,3,下降,7902.132448888204,7902.132499159176,7902.132448888204000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7902.132499159176000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6398724085050365172714345550780442538942499213741688145038888466190551307835998418102734698715229245,0.6398743961626653142561645126952683021737306844225565212376251451975157629709050671841466317559980073,relay,R-006,open; exact instants in boundary supplement
interval,508,Q3-G1-2,3,下降,7902.132499159176,7911.240639255691,7902.132499159176000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7911.240639255691,0.6398743961626653142561645126952683021737306844225565212376251451975157629709050671841466317559980073,1,relay,R-006,open; exact instants in boundary supplement
